id,name,firstname,lastname,age,nationality,height,weight,injured,photo,logo,country,flag,season,appearences,lineups,minutes,number,position,rating,captain,in,out,bench,total,on,conceded,assists,saves,key,accuracy,blocks,interceptions,won,attempts,success,past,drawn,committed,yellow,yellowred,red,commited,scored,missed,saved,birth_date,birth_place,birth_country
4,Euro Championship,Koen,Casteels,32,Belgium,197 cm,86 kg,False,https://media.api-sports.io/football/players/2918.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,4.0,360.0,,Goalkeeper,7.375000,False,0.0,0.0,0.0,1.0,,2.0,0.0,13.0,,25.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1992-06-25,Bonheiden,Belgium
4,Euro Championship,Cenk,Tosun,33,Türkiye,183 cm,75 kg,False,https://media.api-sports.io/football/players/18768.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,23.0,,Attacker,7.150000,False,2.0,0.0,5.0,2.0,1.0,0.0,0.0,,,2.0,,,,,,,1.0,,1.0,0.0,0.0,,0.0,0.0,,1991-06-07,Wetzlar,Germany
4,Euro Championship,Marek,Rodák,28,Slovakia,194 cm,81 kg,False,https://media.api-sports.io/football/players/19657.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1996-12-13,Košice,Slovakia
4,Euro Championship,Enea,Mihaj,26,Albania,186 cm,78 kg,False,https://media.api-sports.io/football/players/26772.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1998-07-05,Rhodos,Greece
4,Euro Championship,Sebastian,Szymański,25,Poland,174 cm,60 kg,False,https://media.api-sports.io/football/players/40403.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,2.0,114.0,,Midfielder,6.600000,False,0.0,2.0,1.0,22.0,,0.0,0.0,,1.0,15.0,1.0,3.0,,2.0,,,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1999-05-10,Biała Podlaska,Poland
4,Euro Championship,İrfan Can,Kahveci,29,Türkiye,176 cm,71 kg,False,https://media.api-sports.io/football/players/49857.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,0.0,7.0,,Midfielder,6.200000,False,1.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1995-07-15,Çorum,Türkiye
4,Euro Championship,Jemal,Tabidze,28,Georgia,187 cm,77 kg,False,https://media.api-sports.io/football/players/53708.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1996-03-18,Samtredia,Georgia
4,Euro Championship,Róbert,Boženík,25,Slovakia,188 cm,81 kg,False,https://media.api-sports.io/football/players/61245.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,2.0,208.0,,Attacker,6.575000,False,2.0,2.0,2.0,30.0,1.0,0.0,0.0,,1.0,6.0,,,,1.0,,,1.0,5.0,0.0,0.0,0.0,,0.0,0.0,,1999-11-18,Terchová,Slovakia
4,Euro Championship,Benjamin,Verbič,31,Slovenia,179 cm,70 kg,False,https://media.api-sports.io/football/players/2183.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,0.0,71.0,,Midfielder,6.400000,False,3.0,0.0,4.0,16.0,,0.0,0.0,,1.0,3.0,,1.0,,4.0,2.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1993-11-27,Celje,Slovenia
4,Euro Championship,Steven,Zuber,33,Switzerland,182 cm,83 kg,False,https://media.api-sports.io/football/players/2811.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,76.0,,Midfielder,6.700000,False,2.0,0.0,3.0,7.0,,0.0,0.0,,1.0,15.0,,,,1.0,1.0,,,2.0,0.0,0.0,0.0,,0.0,0.0,,1991-08-17,Winterthur,Switzerland
4,Euro Championship,Filip,Mladenović,33,Serbia,181 cm,69 kg,False,https://media.api-sports.io/football/players/2820.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,1.0,110.0,,Defender,6.500000,False,2.0,1.0,2.0,13.0,,0.0,0.0,,1.0,10.0,,2.0,,1.0,1.0,,3.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1991-08-15,Čačak,Serbia
4,Euro Championship,Nemanja,Maksimović,29,Serbia,189 cm,69 kg,False,https://media.api-sports.io/football/players/2824.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1995-01-26,Banja Koviljača,Serbia
4,Euro Championship,Damian Dawid,Szymański,29,Poland,185 cm,81 kg,False,https://media.api-sports.io/football/players/3011.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1995-06-16,Kraśnik,Poland
4,Euro Championship,Maximilian,Entrup,27,Austria,186 cm,75 kg,False,https://media.api-sports.io/football/players/7394.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1997-07-25,Wien,Austria
4,Euro Championship,Otar,Kiteishvili,28,Georgia,173 cm,65 kg,False,https://media.api-sports.io/football/players/7586.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,2.0,131.0,,Midfielder,6.900000,False,0.0,1.0,2.0,10.0,,0.0,0.0,,1.0,22.0,1.0,,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1996-03-26,Rustavi,Georgia
4,Euro Championship,László,Kleinheisler,30,Hungary,173 cm,70 kg,False,https://media.api-sports.io/football/players/14310.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,49.0,,Midfielder,6.300000,False,2.0,0.0,3.0,4.0,,0.0,0.0,,,8.0,,,,1.0,,,,1.0,1.0,0.0,0.0,,0.0,0.0,,1994-04-08,Kazincbarcika,Hungary
4,Euro Championship,Jon,Gorenc Stankovič,28,Slovenia,190 cm,78 kg,False,https://media.api-sports.io/football/players/19041.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,0.0,91.0,,Midfielder,6.625000,False,4.0,0.0,4.0,5.0,,0.0,0.0,,,4.0,3.0,,,,,,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,1996-01-14,Ljubljana,Slovenia
4,Euro Championship,Sandro,Altunashvili,27,Georgia,170 cm,63 kg,False,https://media.api-sports.io/football/players/24555.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,50.0,,Midfielder,5.250000,False,2.0,0.0,4.0,2.0,,0.0,0.0,,,6.0,,,,1.0,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1997-05-19,Tbilisi,Georgia
4,Euro Championship,Zuriko,Davitashvili,23,Georgia,175 cm,63 kg,False,https://media.api-sports.io/football/players/24743.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,1.0,113.0,,Attacker,6.475000,False,3.0,1.0,3.0,22.0,1.0,0.0,0.0,,,8.0,,,,5.0,,,4.0,1.0,1.0,0.0,0.0,,0.0,0.0,,2001-02-15,Tbilisi,Georgia
4,Euro Championship,Orel Johnson,Mangala,26,Belgium,178 cm,80 kg,False,https://media.api-sports.io/football/players/24882.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,1.0,130.0,,Midfielder,6.725000,False,3.0,1.0,3.0,12.0,,0.0,0.0,,2.0,17.0,1.0,4.0,,,,,2.0,4.0,2.0,0.0,0.0,,0.0,0.0,,1998-03-18,Brüssel,Belgium
4,Euro Championship,Bendegúz Bence,Bolla,25,Hungary,180 cm,72 kg,False,https://media.api-sports.io/football/players/27778.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,2.0,205.0,,Defender,6.600000,False,1.0,2.0,1.0,15.0,1.0,0.0,0.0,,2.0,12.0,1.0,1.0,,4.0,,,1.0,3.0,1.0,0.0,0.0,,0.0,0.0,,1999-11-22,Székesfehérvár,Hungary
4,Euro Championship,Martin,Ádám,30,Hungary,191 cm,86 kg,False,https://media.api-sports.io/football/players/27826.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,0.0,42.0,,Attacker,6.500000,False,3.0,0.0,3.0,9.0,,0.0,0.0,,1.0,3.0,2.0,,,,,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1994-11-06,Budapest,Hungary
4,Euro Championship,Adam,Gnezda Čerin,25,Slovenia,180 cm,77 kg,False,https://media.api-sports.io/football/players/56025.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,4.0,390.0,,Midfielder,6.950000,False,0.0,0.0,0.0,38.0,1.0,0.0,0.0,,2.0,31.0,,5.0,,2.0,2.0,,4.0,10.0,0.0,0.0,0.0,,0.0,0.0,,1999-07-16,Postojna,Slovenia
4,Euro Championship,Andraž,Šporar,30,Slovenia,186 cm,82 kg,False,https://media.api-sports.io/football/players/56026.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,4.0,341.0,,Attacker,7.025000,False,0.0,3.0,0.0,31.0,1.0,0.0,0.0,,8.0,11.0,1.0,,,2.0,1.0,,6.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1994-02-27,Ljubljana,Slovenia
4,Euro Championship,Maksym,Talovierov,24,Ukraine,196 cm,84 kg,False,https://media.api-sports.io/football/players/126630.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,0.0,0.0,,Defender,,False,1.0,0.0,3.0,,,0.0,0.0,,,1.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2000-06-28,Donetsk,Ukraine
4,Euro Championship,Matthias,Seidl,23,Austria,175 cm,72 kg,False,https://media.api-sports.io/football/players/176022.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2001-01-24,Kuchl,Austria
4,Euro Championship,Georges,Mikautadze,24,Georgia,176 cm,71 kg,False,https://media.api-sports.io/football/players/180496.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,4.0,347.0,,Attacker,6.900000,False,0.0,2.0,0.0,49.0,3.0,0.0,1.0,,5.0,13.0,,,,18.0,7.0,,7.0,1.0,0.0,0.0,0.0,,2.0,0.0,,2000-10-31,Lyon,France
4,Euro Championship,Petar,Ratkov,21,Serbia,193 cm,86 kg,False,https://media.api-sports.io/football/players/301763.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2003-08-18,Belgrade,Serbia
4,Euro Championship,Rasmus,Nissen Kristensen,27,Denmark,187 cm,70 kg,False,https://media.api-sports.io/football/players/533.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1997-07-11,Brande,Denmark
4,Euro Championship,Nicolò,Fagioli,23,Italy,178 cm,71 kg,False,https://media.api-sports.io/football/players/876.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,1.0,95.0,,Midfielder,6.750000,False,1.0,1.0,3.0,9.0,,0.0,0.0,,1.0,43.0,1.0,,,2.0,1.0,,,1.0,1.0,0.0,0.0,,0.0,0.0,,2001-02-12,Piacenza,Italy
4,Euro Championship,Filip,Kostić,32,Serbia,184 cm,81 kg,False,https://media.api-sports.io/football/players/1821.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,1.0,43.0,,Midfielder,6.200000,False,0.0,1.0,1.0,2.0,,0.0,0.0,,,6.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1992-11-01,Kragujevac,Serbia
4,Euro Championship,Vitalii,Mykolenko,25,Ukraine,180 cm,71 kg,False,https://media.api-sports.io/football/players/2165.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,1.0,58.0,,Defender,6.900000,False,0.0,1.0,2.0,1.0,,0.0,0.0,,2.0,11.0,1.0,,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1999-05-29,Cherkasy,Ukraine
4,Euro Championship,Pascal,Groß,33,Germany,181 cm,78 kg,False,https://media.api-sports.io/football/players/18970.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,0.0,44.0,,Midfielder,7.000000,False,1.0,0.0,5.0,4.0,,0.0,0.0,,,65.0,,,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1991-06-15,Mannheim,Germany
4,Euro Championship,Chris Jan,Führich,26,Germany,181 cm,70 kg,False,https://media.api-sports.io/football/players/24798.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,0.0,18.0,,Midfielder,7.300000,False,1.0,0.0,5.0,2.0,,0.0,0.0,,,13.0,,,,1.0,1.0,,,,0.0,0.0,0.0,,0.0,0.0,,1998-01-09,Castrop-Rauxel,Germany
4,Euro Championship,Michael,Gregoritsch,30,Austria,193 cm,91 kg,False,https://media.api-sports.io/football/players/25297.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,1.0,124.0,,Attacker,6.750000,False,3.0,1.0,3.0,14.0,2.0,0.0,0.0,,,5.0,,,,1.0,,,,4.0,0.0,0.0,0.0,,0.0,0.0,,1994-04-18,Graz,Austria
4,Euro Championship,Robin Leon,Koch,28,Germany,192 cm,85 kg,False,https://media.api-sports.io/football/players/26238.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1996-07-17,Kaiserslautern,Germany
4,Euro Championship,Philipp,Lienhart,28,Austria,189 cm,83 kg,False,https://media.api-sports.io/football/players/26240.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,216.0,,Defender,6.766666,False,0.0,2.0,1.0,20.0,,0.0,0.0,,,37.0,2.0,2.0,,1.0,1.0,,2.0,4.0,1.0,0.0,0.0,,0.0,0.0,,1996-07-11,Lilienfeld,Austria
4,Euro Championship,Roland,Sallai,27,Hungary,183 cm,75 kg,False,https://media.api-sports.io/football/players/26252.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,267.0,,Midfielder,7.266666,False,0.0,1.0,0.0,29.0,2.0,0.0,1.0,,4.0,19.0,,1.0,,5.0,3.0,,9.0,,0.0,0.0,0.0,,0.0,0.0,,1997-05-22,Budapest,Hungary
4,Euro Championship,Deniz,Undav,28,Germany,179 cm,86 kg,False,https://media.api-sports.io/football/players/26475.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,0.0,6.0,,Attacker,6.700000,False,1.0,0.0,5.0,2.0,,0.0,0.0,,,1.0,,,,,,,,1.0,1.0,0.0,0.0,,0.0,0.0,,1996-07-19,Varel,Germany
4,Euro Championship,Federico,Chiesa,27,Italy,175 cm,70 kg,False,https://media.api-sports.io/football/players/30410.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,3.0,264.0,,Attacker,6.875000,False,1.0,2.0,1.0,31.0,,0.0,0.0,,2.0,16.0,,3.0,,14.0,8.0,,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,1997-10-25,Genova,Italy
4,Euro Championship,Dušan,Vlahović,24,Serbia,190 cm,88 kg,False,https://media.api-sports.io/football/players/30415.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,2.0,177.0,,Attacker,6.533333,False,1.0,1.0,1.0,19.0,2.0,0.0,0.0,,,4.0,,1.0,,2.0,2.0,,1.0,3.0,0.0,0.0,0.0,,0.0,0.0,,2000-01-28,Belgrade,Serbia
4,Euro Championship,Leonidas,Stergiou,22,Switzerland,181 cm,75 kg,False,https://media.api-sports.io/football/players/48481.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,0.0,45.0,,Defender,6.366666,False,3.0,0.0,5.0,12.0,,0.0,0.0,,,1.0,,,,,,,,2.0,0.0,0.0,0.0,,0.0,0.0,,2002-03-03,Wattwil,Switzerland
4,Euro Championship,Andrea,Cambiaso,24,Italy,182 cm,77 kg,False,https://media.api-sports.io/football/players/127011.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,0.0,72.0,,Defender,6.866666,False,3.0,0.0,4.0,9.0,,0.0,0.0,,,12.0,1.0,,,1.0,1.0,,1.0,2.0,0.0,0.0,0.0,,0.0,0.0,,2000-02-20,Genova,Italy
4,Euro Championship,Francisco,Fernandes da Conceição,22,Portugal,170 cm,64 kg,False,https://media.api-sports.io/football/players/161585.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,1.0,179.0,,Attacker,7.200000,False,3.0,0.0,4.0,27.0,1.0,0.0,0.0,,6.0,24.0,,,,14.0,7.0,,3.0,2.0,1.0,0.0,0.0,,0.0,0.0,,2002-12-14,Coimbra,Portugal
4,Euro Championship,Fabian,Rieder,22,Switzerland,179 cm,74 kg,False,https://media.api-sports.io/football/players/163032.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,5.0,3.0,218.0,,Midfielder,7.000000,False,2.0,3.0,2.0,27.0,1.0,0.0,0.0,,3.0,11.0,1.0,,,5.0,2.0,,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,,2002-02-16,Bern,Switzerland
4,Euro Championship,Arthur Nicolas,Theate,24,Belgium,185 cm,79 kg,False,https://media.api-sports.io/football/players/204043.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,257.0,,Defender,7.000000,False,0.0,1.0,1.0,18.0,,0.0,0.0,,2.0,50.0,,2.0,,,,,,1.0,0.0,0.0,0.0,,0.0,0.0,,2000-05-25,Liège,Belgium
4,Euro Championship,Federico,Gatti,26,Italy,190 cm,82 kg,False,https://media.api-sports.io/football/players/268341.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1998-06-24,Rivoli,Italy
4,Euro Championship,Kenan,Yıldız,19,Türkiye,185 cm,77 kg,False,https://media.api-sports.io/football/players/339883.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,5.0,4.0,348.0,,Attacker,6.740000,False,1.0,4.0,1.0,29.0,3.0,0.0,0.0,,1.0,18.0,,,,13.0,6.0,,1.0,2.0,1.0,0.0,0.0,,0.0,0.0,,2005-05-04,Regensburg,Germany
4,Euro Championship,Adrien Thibault Marie,Rabiot-Provost,29,France,188 cm,72 kg,False,https://media.api-sports.io/football/players/272.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,222.0,,Midfielder,7.166666,False,0.0,2.0,0.0,24.0,,0.0,0.0,,6.0,44.0,,1.0,,5.0,4.0,,2.0,4.0,1.0,0.0,0.0,,0.0,0.0,,1995-04-03,Saint-Maurice,France
4,Euro Championship,Képler Laveran,de Lima Ferreira,41,Portugal,187 cm,79 kg,False,https://media.api-sports.io/football/players/373.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,290.0,,Defender,7.166666,False,0.0,2.0,1.0,31.0,,0.0,0.0,,1.0,81.0,,5.0,,3.0,2.0,,3.0,1.0,0.0,0.0,0.0,,0.0,0.0,,1983-02-26,Maceió,Brazil
4,Euro Championship,Toni,Kroos,34,Germany,183 cm,76 kg,False,https://media.api-sports.io/football/players/752.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,5.0,5.0,470.0,,Midfielder,7.780000,False,0.0,1.0,0.0,27.0,1.0,0.0,0.0,,15.0,97.0,,7.0,,1.0,,,6.0,7.0,1.0,0.0,0.0,,0.0,0.0,,1990-01-04,Greifswald,Germany
4,Euro Championship,Tomáš,Chorý,29,Czechia,199 cm,102 kg,False,https://media.api-sports.io/football/players/818.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,35.0,,Attacker,6.300000,False,2.0,0.0,3.0,13.0,1.0,0.0,0.0,,,2.0,,,,1.0,1.0,,1.0,2.0,0.0,0.0,1.0,,0.0,0.0,,1995-01-26,Olomouc,Czechia
4,Euro Championship,Tomáš,Vlček,23,Czechia,182 cm,73 kg,False,https://media.api-sports.io/football/players/1236.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2001-02-28,Kladno,Czechia
4,Euro Championship,Petr,Ševčík,30,Czechia,172 cm,66 kg,False,https://media.api-sports.io/football/players/1242.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,20.0,,Midfielder,6.600000,False,2.0,0.0,3.0,3.0,,0.0,0.0,,,10.0,,,,,,,2.0,,0.0,0.0,0.0,,0.0,0.0,,1994-05-04,Jeseník,Czechia
4,Euro Championship,Ryan James,Jack,32,Scotland,182 cm,72 kg,False,https://media.api-sports.io/football/players/1753.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,1992-02-27,Aberdeen,Scotland
4,Euro Championship,Simon,Thorup Kjær,35,Denmark,191 cm,84 kg,False,https://media.api-sports.io/football/players/2045.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1989-03-26,Horsens,Denmark
4,Euro Championship,Tomáš,Holeš,31,Czechia,180 cm,73 kg,False,https://media.api-sports.io/football/players/2252.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,270.0,,Defender,6.933333,False,0.0,1.0,0.0,26.0,,0.0,0.0,,1.0,29.0,2.0,2.0,,,,,2.0,3.0,1.0,0.0,0.0,,0.0,0.0,,1993-03-31,Nové Město na Moravě,Czechia
4,Euro Championship,Rui Pedro,dos Santos Patrício,36,Portugal,190 cm,84 kg,False,https://media.api-sports.io/football/players/2674.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,5.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1988-02-15,Marrazes,Portugal
4,Euro Championship,Ivan,Schranz,31,Slovakia,185 cm,75 kg,False,https://media.api-sports.io/football/players/15328.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,4.0,4.0,335.0,,Attacker,7.150000,False,0.0,4.0,0.0,26.0,4.0,0.0,0.0,,3.0,15.0,,2.0,,1.0,,,2.0,6.0,1.0,0.0,0.0,,0.0,0.0,,1993-09-13,Bratislava,Slovakia
4,Euro Championship,Naser,Aliji,31,Albania,177 cm,73 kg,False,https://media.api-sports.io/football/players/43177.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1993-12-27,Kumanovo,North Macedonia
4,Euro Championship,Yusuf,Yazıcı,27,Türkiye,184 cm,76 kg,False,https://media.api-sports.io/football/players/49888.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,55.0,,Attacker,6.450000,False,2.0,0.0,3.0,7.0,2.0,0.0,0.0,,,8.0,,,,1.0,1.0,,,1.0,0.0,0.0,0.0,,0.0,0.0,,1997-01-29,Trabzon,Türkiye
4,Euro Championship,Nikoloz,Kvekveskiri,32,Georgia,186 cm,79 kg,False,https://media.api-sports.io/football/players/55946.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,0.0,11.0,,Midfielder,6.300000,False,1.0,0.0,4.0,2.0,,0.0,0.0,,,13.0,,1.0,,,,,,,0.0,0.0,0.0,,0.0,0.0,,1992-05-29,Gali,Georgia
4,Euro Championship,David,Douděra,26,Czechia,175 cm,66 kg,False,https://media.api-sports.io/football/players/66214.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,1.0,1.0,90.0,,Midfielder,6.700000,False,0.0,0.0,2.0,7.0,,0.0,0.0,,,17.0,,,,3.0,2.0,,,,0.0,0.0,0.0,,0.0,0.0,,1998-05-31,Brandýs nad Labem-Stará Boleslav,Czechia
4,Euro Championship,Mojmír,Chytil,25,Czechia,187 cm,82 kg,False,https://media.api-sports.io/football/players/66275.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,1.0,106.0,,Attacker,6.366666,False,2.0,1.0,2.0,14.0,,0.0,0.0,,1.0,2.0,,,,2.0,1.0,,3.0,2.0,0.0,0.0,0.0,,0.0,0.0,,1999-04-29,Skalka,Czechia
4,Euro Championship,Lukáš,Provod,28,Czechia,191 cm,85 kg,False,https://media.api-sports.io/football/players/66353.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,3.0,3.0,235.0,,Midfielder,7.233333,False,0.0,3.0,0.0,28.0,3.0,0.0,0.0,,2.0,23.0,1.0,,,4.0,2.0,,5.0,5.0,1.0,0.0,0.0,,0.0,0.0,,1996-10-23,Plzeň,Czechia
4,Euro Championship,David,Zima,24,Czechia,190 cm,80 kg,False,https://media.api-sports.io/football/players/128772.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Defender,,False,0.0,0.0,3.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2000-11-08,Olomouc,Czechia
4,Euro Championship,Matěj,Jurásek,21,Czechia,181 cm,73 kg,False,https://media.api-sports.io/football/players/180305.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,2.0,0.0,44.0,,Midfielder,7.000000,False,2.0,0.0,3.0,11.0,2.0,0.0,0.0,,1.0,6.0,,,,6.0,4.0,,1.0,,0.0,0.0,0.0,,0.0,0.0,,2003-08-30,Karviná,Czechia
4,Euro Championship,Tomáš,Rigo,22,Slovakia,184 cm,76 kg,False,https://media.api-sports.io/football/players/290211.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,4.0,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,2002-07-03,Poprad,Slovakia
4,Euro Championship,Masour Ousmane,Dembélé,27,France,178 cm,67 kg,False,https://media.api-sports.io/football/players/153.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,5.0,4.0,364.0,,Attacker,7.580000,False,1.0,4.0,2.0,53.0,1.0,0.0,0.0,,14.0,21.0,,1.0,,26.0,15.0,,7.0,7.0,1.0,0.0,0.0,,0.0,0.0,,1997-05-15,Vernon,France
4,Euro Championship,Michal,Sadílek,25,Czechia,169 cm,65 kg,False,https://media.api-sports.io/football/players/241.png,https://media.api-sports.io/football/leagues/4.png,World,,2024,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1999-05-31,Uherské Hradiště,Czechia
