id,name,firstname,lastname,age,nationality,height,weight,injured,photo,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,birth_date,birth_place,birth_country
91352,F. Mezzoni,Francesco,Mezzoni,24.0,Italy,,,False,https://media.api-sports.io/football/players/91352.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-24,,Italy
126766,N. Rauti,Nicola,Rauti,24.0,Italy,180 cm,,False,https://media.api-sports.io/football/players/126766.png,503,Torino,https://media.api-sports.io/football/teams/503.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-17,,Italy
128478,W. Cheddira,Walid,Cheddira,26.0,Morocco,187 cm,80 kg,False,https://media.api-sports.io/football/players/128478.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,6.777142,False,,,,51.0,28.0,,0.0,1.0,,378.0,16.0,7.0,12.0,1.0,5.0,261.0,104.0,35.0,12.0,,43.0,27.0,,,,,,1.0,0.0,,1998-01-22,Loreto,Italy
161852,A. Cioffi,Antonio,Cioffi,22.0,Italy,,,False,https://media.api-sports.io/football/players/161852.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-19,,Italy
194670,E. Toçi,Eljon,Toçi,21.0,Albania,,,False,https://media.api-sports.io/football/players/194670.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-09,,Albania
302432,A. Bianco,Alessandro,Bianco,22.0,Italy,173 cm,,False,https://media.api-sports.io/football/players/302432.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-10-01,,Italy
303678,G. D&apos;Agostino,Giuseppe,D'Agostino,21.0,Italy,,,False,https://media.api-sports.io/football/players/303678.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-11,Massa di Somma,Italy
336707,A. Calligaris,Alessandro,Calligaris,19.0,Italy,,,False,https://media.api-sports.io/football/players/336707.png,505,Inter,https://media.api-sports.io/football/teams/505.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2005-03-07,Udine,Italy
341912,G. Ambrosino,Giuseppe,Ambrosino Di Bruttopilo,21.0,Italy,185 cm,,False,https://media.api-sports.io/football/players/341912.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-10,,Italy
341914,C. Saco,Coli,Saco,22.0,Mali,197 cm,85 kg,False,https://media.api-sports.io/football/players/341914.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-05-15,Créteil,France
342023,V. Agostinelli,Vittorio Alberto,Agostinelli,22.0,Italy,183 cm,,False,https://media.api-sports.io/football/players/342023.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-02-21,Monopoli,Italy
342067,F. Distefano,Filippo,Distefano,21.0,Italy,173 cm,59 kg,False,https://media.api-sports.io/football/players/342067.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-08-28,,Italy
347395,A. Vergara,Antonio,Vergara,21.0,Italy,,,False,https://media.api-sports.io/football/players/347395.png,492,Napoli,https://media.api-sports.io/football/teams/492.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-16,,Italy
370439,K. Haveri,Kevin,Haveri,23.0,Albania,,,False,https://media.api-sports.io/football/players/370439.png,503,Torino,https://media.api-sports.io/football/teams/503.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-09-18,Shkodër,Albania
418334,M. Caprini,Maat Daniel,Caprini,18.0,Italy,180 cm,,False,https://media.api-sports.io/football/players/418334.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2006-02-11,Milano,Italy
53535,E. Shomurodov,Eldor,Shomurodov,29.0,Uzbekistan,190 cm,76 kg,False,https://media.api-sports.io/football/players/53535.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,6.745454,False,,,,17.0,7.0,,0.0,3.0,,220.0,10.0,6.0,11.0,,4.0,146.0,53.0,26.0,10.0,,11.0,11.0,,,,,,0.0,0.0,,1995-06-29,Jarkurgan,Uzbekistan
60802,M. Vetkal,Martin,Vetkal,20.0,Estonia,181 cm,,False,https://media.api-sports.io/football/players/60802.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-02-21,Tallinn,Estonia
63935,G. Ferrarini,Gabriele,Ferrarini,24.0,Italy,180 cm,,False,https://media.api-sports.io/football/players/63935.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-04-09,La Spezia,Italy
71455,D. Krastev,Dimo,Nikolaev Krastev,21.0,Bulgaria,195 cm,,False,https://media.api-sports.io/football/players/71455.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-02-10,,Bulgaria
91487,M. Novella,Mattia,Novella,23.0,Italy,,,False,https://media.api-sports.io/football/players/91487.png,487,Lazio,https://media.api-sports.io/football/teams/487.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-01-25,,Italy
158059,E. Darboe,Ebrima,Darboe,23.0,Gambia,179 cm,69 kg,False,https://media.api-sports.io/football/players/158059.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-06-06,Serekunda,Gambia
215865,E. Pierozzi,Edoardo,Pierozzi,23.0,Italy,182 cm,73 kg,False,https://media.api-sports.io/football/players/215865.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-09-12,Florence,Italy
264470,Raúl Moro,Raúl,Moro Prescoli,22.0,Spain,169 cm,,False,https://media.api-sports.io/football/players/264470.png,487,Lazio,https://media.api-sports.io/football/teams/487.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-12-05,,Spain
282462,E. Duțu,Eduard,Duțu,23.0,Romania,,,False,https://media.api-sports.io/football/players/282462.png,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-04-18,Roma,Italy
286474,M. Cancellieri,Matteo,Cancellieri,22.0,Italy,180 cm,,False,https://media.api-sports.io/football/players/286474.png,487,Lazio,https://media.api-sports.io/football/teams/487.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,6.722222,False,,,,32.0,13.0,,0.0,2.0,,328.0,17.0,6.0,35.0,,6.0,362.0,156.0,83.0,37.0,,52.0,35.0,,,,,,0.0,0.0,,2002-02-12,,Italy
342651,R. Floriani Mussolini,Romano,Floriani Mussolini,21.0,Italy,,,False,https://media.api-sports.io/football/players/342651.png,487,Lazio,https://media.api-sports.io/football/teams/487.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-01-27,,Italy
343570,F. Magro,Federico,Magro,19.0,Italy,189 cm,,False,https://media.api-sports.io/football/players/343570.png,487,Lazio,https://media.api-sports.io/football/teams/487.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-10,,Italy
364644,G. Misitano,Giulio,Misitano,19.0,Italy,,,False,https://media.api-sports.io/football/players/364644.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-01-30,,Italy
368207,L. Mlakar,Luka,Mlakar,18.0,Slovenia,180 cm,,False,https://media.api-sports.io/football/players/368207.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-04-27,,Slovenia
392506,M. Mannini,Mattia,Mannini,18.0,Italy,170 cm,,False,https://media.api-sports.io/football/players/392506.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-08,Sarzana,Italy
438044,M. Duțu,Matteo,Duțu,19.0,Romania,192 cm,,False,https://media.api-sports.io/football/players/438044.png,487,Lazio,https://media.api-sports.io/football/teams/487.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-11-23,,Italy
448632,M. Nardozi,Manuel,Nardozi,18.0,Italy,,,False,https://media.api-sports.io/football/players/448632.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-05-05,,Italy
472080,M. Della Rocca,Mattia,Della Rocca,18.0,Italy,,,False,https://media.api-sports.io/football/players/472080.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-13,Roma,Italy
472082,M. Almaviva,Mattia,Almaviva,18.0,Italy,172 cm,75 kg,False,https://media.api-sports.io/football/players/472082.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-03,Rome,Italy
472083,G. Tumminelli,Gianmarco,Tumminelli,18.0,Italy,182 cm,,False,https://media.api-sports.io/football/players/472083.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-01,Bologna,Italy
787,G. Cangiano,Gianmarco,Cangiano,23.0,Italy,176 cm,73 kg,False,https://media.api-sports.io/football/players/787.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-11-16,Napoli,Italy
18830,M. Arnautović,Marko,Arnautović,35.0,Austria,192 cm,83 kg,False,https://media.api-sports.io/football/players/18830.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,6.795833,False,,,,13.0,9.0,,0.0,3.0,,234.0,16.0,7.0,7.0,1.0,5.0,60.0,26.0,6.0,1.0,,14.0,11.0,,,,,,0.0,0.0,,1989-04-19,Wien,Austria
22227,A. Soumaoro,Bakary Adama,Soumaoro,32.0,France,186 cm,93 kg,False,https://media.api-sports.io/football/players/22227.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1992-06-18,Fontenay-aux-Roses,France
30440,R. Piccoli,Roberto,Piccoli,23.0,Italy,187 cm,78 kg,False,https://media.api-sports.io/football/players/30440.png,499,Atalanta,https://media.api-sports.io/football/teams/499.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,6.300000,False,,,,1.0,,,0.0,,,6.0,,2.0,1.0,,,7.0,3.0,1.0,,,1.0,1.0,,,,,,0.0,0.0,,2001-01-27,Bergamo,Italy
47985,E. Holm,Emil Alfons,Holm,24.0,Sweden,191 cm,83 kg,False,https://media.api-sports.io/football/players/47985.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,6.845000,False,,,,21.0,8.0,,0.0,1.0,,329.0,5.0,11.0,28.0,3.0,7.0,182.0,95.0,30.0,18.0,,21.0,14.0,,,,,,0.0,0.0,,2000-05-13,Göteborg,Sweden
50798,O. Okwonkwo,Orji,Okwonkwo,26.0,Nigeria,180 cm,80 kg,False,https://media.api-sports.io/football/players/50798.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01-19,Benin City,Nigeria
89723,A. Baldursson,Andri Fannar,Baldursson,22.0,Iceland,187 cm,77 kg,False,https://media.api-sports.io/football/players/89723.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002-01-10,Kópavogur,Iceland
153459,N. Pyyhtiä,Niklas Anton Juhana,Pyyhtiä,21.0,Finland,188 cm,84 kg,False,https://media.api-sports.io/football/players/153459.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-09-25,Turku,Finland
154799,L. Binks,Luis Thomas,Binks,23.0,England,188 cm,86 kg,False,https://media.api-sports.io/football/players/154799.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001-09-02,,England
278134,E. Kraja,Erdis,Kraja,24.0,Albania,,,False,https://media.api-sports.io/football/players/278134.png,499,Atalanta,https://media.api-sports.io/football/teams/499.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000-07-07,Chiari,Italy
312208,W. Amey,Wisdom,Amey,19.0,Italy,182 cm,81 kg,False,https://media.api-sports.io/football/players/312208.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2005-08-11,Bassano del Grappa,Italy
314254,A. Raimondo,Antonio,Raimondo,20.0,Italy,185 cm,,False,https://media.api-sports.io/football/players/314254.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-03-18,Ravenna,Italy
329165,K. Karlsson,Kazper Rikard,Karlsson,19.0,Sweden,183 cm,,False,https://media.api-sports.io/football/players/329165.png,500,Bologna,https://media.api-sports.io/football/teams/500.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005-03-21,,Sweden
342071,D. Mastrantonio,Davide,Mastrantonio,20.0,Italy,187 cm,,False,https://media.api-sports.io/football/players/342071.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004-01-16,Roma,Italy
437092,M. Plaia,Matteo Giuseppe,Plaia,18.0,Italy,193 cm,,False,https://media.api-sports.io/football/players/437092.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-03-29,Brussel,Belgium
444077,F. Reale,Filippo,Reale,18.0,Italy,,,False,https://media.api-sports.io/football/players/444077.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-02-24,,Italy
446126,A. Kehayov,Atanas,Eliyanov Kehayov,17.0,Bulgaria,196 cm,,False,https://media.api-sports.io/football/players/446126.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Goalkeeper,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-05-16,,Bulgaria
458411,J. Mirra,Jacopo,Mirra,18.0,Italy,,,False,https://media.api-sports.io/football/players/458411.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-07-10,,Italy
472079,W. Feola,William,Feola,18.0,Italy,,,False,https://media.api-sports.io/football/players/472079.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-01-04,,Italy
472081,M. Litti,Marco,Litti,18.0,Italy,178 cm,,False,https://media.api-sports.io/football/players/472081.png,497,AS Roma,https://media.api-sports.io/football/teams/497.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006-10-12,Brindisi,Italy
150,Arthur,Arthur Henrique,Ramos de Oliveira Melo,28.0,Brazil,171 cm,73 kg,False,https://media.api-sports.io/football/players/150.png,496,Juventus,https://media.api-sports.io/football/teams/496.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,7.153125,False,,,,10.0,6.0,,0.0,3.0,,1466.0,34.0,42.0,45.0,3.0,18.0,169.0,110.0,15.0,11.0,,47.0,18.0,,,,,,1.0,0.0,,1996-08-12,Goiânia,Brazil
690,V. Kovalenko,Viktor,Kovalenko,28.0,Ukraine,182 cm,75 kg,False,https://media.api-sports.io/football/players/690.png,499,Atalanta,https://media.api-sports.io/football/teams/499.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,6.688235,False,,,,6.0,4.0,,0.0,1.0,,234.0,8.0,10.0,5.0,2.0,1.0,65.0,25.0,9.0,2.0,,10.0,7.0,,,,,,0.0,0.0,,1996-02-14,Kherson,Ukraine
765,A. Mirante,Antonio,Mirante,41.0,Italy,193 cm,79 kg,False,https://media.api-sports.io/football/players/765.png,489,AC Milan,https://media.api-sports.io/football/teams/489.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,2.0,2.0,178.0,,Goalkeeper,6.550000,False,0.0,1.0,27.0,,,0.0,3.0,0.0,5.0,49.0,,18.0,,,,2.0,2.0,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1983-07-08,Castellamare di Stabia,Italy
19073,B. Godfrey,Benjamin Matthew,Godfrey,26.0,England,183 cm,74 kg,False,https://media.api-sports.io/football/players/19073.png,499,Atalanta,https://media.api-sports.io/football/teams/499.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1998-01-15,York,England
30418,P. Gollini,Pierluigi,Gollini,29.0,Italy,194 cm,94 kg,False,https://media.api-sports.io/football/players/30418.png,499,Atalanta,https://media.api-sports.io/football/teams/499.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Goalkeeper,6.957142,False,,,,1.0,,,8.0,,16.0,238.0,,27.0,1.0,,1.0,4.0,4.0,,,,1.0,,,,,,,0.0,0.0,2.0,1995-03-18,Bologna,Italy
30554,L. Pellegrini,Luca,Pellegrini,25.0,Italy,178 cm,72 kg,False,https://media.api-sports.io/football/players/30554.png,496,Juventus,https://media.api-sports.io/football/teams/496.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Defender,6.673684,False,,,,4.0,1.0,,0.0,0.0,,398.0,2.0,16.0,18.0,3.0,9.0,109.0,58.0,26.0,14.0,,13.0,19.0,,,,,,0.0,0.0,,1999-03-07,Roma,Italy
30704,S. Gori,Stefano,Gori,28.0,Italy,185 cm,70 kg,False,https://media.api-sports.io/football/players/30704.png,496,Juventus,https://media.api-sports.io/football/teams/496.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Goalkeeper,,False,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,1996-03-09,Brescia,Italy
30784,N. Rovella,Nicolò,Rovella,23.0,Italy,179 cm,66 kg,False,https://media.api-sports.io/football/players/30784.png,496,Juventus,https://media.api-sports.io/football/teams/496.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Midfielder,6.926086,False,,,,3.0,1.0,,0.0,2.0,,951.0,10.0,36.0,46.0,6.0,23.0,168.0,83.0,17.0,10.0,,16.0,38.0,,,,,,0.0,0.0,,2001-12-04,Segrate,Italy
31436,F. Bonazzoli,Federico,Bonazzoli,27.0,Italy,182 cm,79 kg,False,https://media.api-sports.io/football/players/31436.png,514,Salernitana,https://media.api-sports.io/football/teams/514.png,135,Serie A,Italy,https://media.api-sports.io/football/leagues/135.png,https://media.api-sports.io/flags/it.svg,2023,,,,,Attacker,6.820833,False,,,,23.0,13.0,,0.0,1.0,,303.0,8.0,10.0,4.0,1.0,3.0,78.0,36.0,11.0,6.0,,20.0,10.0,,,,,,0.0,0.0,,1997-05-21,Manerbio,Italy
