id,name,firstname,lastname,age,nationality,height,weight,injured,photo,team_id,team_name,team_logo,league_id,league_name,league_country,league_logo,league_flag,league_season,games_appearences,games_lineups,games_minutes,games_number,games_position,games_rating,games_captain,substitutes_in,substitutes_out,substitutes_bench,shots_total,shots_on,goals_total,goals_conceded,goals_assists,goals_saves,passes_total,passes_key,passes_accuracy,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_drawn,fouls_committed,cards_yellow,cards_yellowred,cards_red,penalty_won,penalty_commited,penalty_scored,penalty_missed,penalty_saved,birth_date,birth_place,birth_country
397997,T. Nyoni,Treymaurice,Nyoni,17,England,,,False,https://media.api-sports.io/football/players/397997.png,40,Liverpool,https://media.api-sports.io/football/teams/40.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2007-06-30,,England
398004,S. Proctor,Sam,Proctor,18,England,,,False,https://media.api-sports.io/football/players/398004.png,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,3.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,2006-12-21,,England
407032,A. Nallo,Amara,Nallo,18,England,,,False,https://media.api-sports.io/football/players/407032.png,40,Liverpool,https://media.api-sports.io/football/teams/40.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,2006-11-18,,England
161,A. Whiteman,Alfie Malik,Whiteman,26,England,189 cm,84 kg,False,https://media.api-sports.io/football/players/161.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,1.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1998-10-02,,England
164,B. Davies,Benjamin Thomas,Davies,31,Wales,181 cm,77 kg,False,https://media.api-sports.io/football/players/164.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,17.0,12.0,1086.0,,Defender,7.017647,False,5.0,2.0,18.0,11.0,2.0,1.0,0.0,,,812.0,4.0,43.0,24.0,15.0,10.0,119.0,76.0,10.0,4.0,,19.0,8.0,2.0,0.0,0.0,,,0.0,0.0,,1993-04-24,Neath,Wales
186,Son Heung-Min,Heung-Min,Son,32,Korea Republic,183 cm,78 kg,False,https://media.api-sports.io/football/players/186.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,35.0,34.0,2948.0,,Attacker,7.568571,False,1.0,15.0,1.0,63.0,40.0,17.0,0.0,10.0,,1025.0,69.0,24.0,21.0,1.0,8.0,230.0,104.0,86.0,39.0,,39.0,12.0,1.0,0.0,0.0,,,2.0,0.0,,1992-07-08,Chuncheon,Korea Republic
739,Sergio Reguilón,Sergio,Reguilón Rodríguez,28,Spain,178 cm,68 kg,False,https://media.api-sports.io/football/players/739.png,55,Brentford,https://media.api-sports.io/football/teams/55.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,16.0,14.0,1122.0,,Defender,6.956250,False,2.0,7.0,2.0,10.0,2.0,0.0,0.0,4.0,,412.0,20.0,19.0,45.0,6.0,16.0,148.0,87.0,24.0,13.0,,15.0,10.0,4.0,0.0,1.0,,,0.0,0.0,,1996-12-16,Madrid,Spain
863,R. Bentancur,Rodrigo,Bentancur Colmán,27,Uruguay,187 cm,72 kg,False,https://media.api-sports.io/football/players/863.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,23.0,13.0,1007.0,,Midfielder,6.804347,False,10.0,12.0,10.0,13.0,5.0,1.0,0.0,1.0,,787.0,8.0,29.0,23.0,4.0,17.0,148.0,65.0,19.0,11.0,,17.0,20.0,7.0,0.0,0.0,,,0.0,0.0,,1997-06-25,Nueva Helvecia,Uruguay
1166,T. Werner,Timo,Werner,28,Germany,180 cm,75 kg,False,https://media.api-sports.io/football/players/1166.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,13.0,10.0,815.0,,Attacker,7.023076,False,3.0,8.0,3.0,18.0,7.0,2.0,0.0,3.0,,323.0,15.0,20.0,7.0,,3.0,60.0,25.0,24.0,12.0,,5.0,3.0,1.0,0.0,0.0,,,0.0,0.0,,1996-03-06,Stuttgart,Germany
2413,Richarlison,Richarlison,de Andrade,27,Brazil,184 cm,83 kg,False,https://media.api-sports.io/football/players/2413.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,28.0,18.0,1493.0,,Attacker,7.060714,False,10.0,12.0,11.0,47.0,25.0,11.0,0.0,4.0,,373.0,16.0,9.0,16.0,6.0,8.0,229.0,81.0,33.0,10.0,,30.0,20.0,3.0,0.0,0.0,,,0.0,0.0,,1997-05-10,Nova Venécia,Brazil
18784,J. Maddison,James Daniel,Maddison,28,England,175 cm,73 kg,False,https://media.api-sports.io/football/players/18784.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,28.0,26.0,2154.0,,Midfielder,7.539285,False,2.0,22.0,2.0,39.0,23.0,4.0,0.0,9.0,,1346.0,68.0,42.0,33.0,3.0,13.0,250.0,142.0,66.0,32.0,,74.0,21.0,5.0,0.0,0.0,,,0.0,0.0,,1996-11-23,Coventry,England
18883,D. Solanke,Dominic Ayodele,Solanke-Mitchell,27,England,187 cm,80 kg,False,https://media.api-sports.io/football/players/18883.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,38.0,37.0,3332.0,,Attacker,7.021052,False,1.0,9.0,1.0,78.0,38.0,19.0,0.0,3.0,,533.0,39.0,10.0,23.0,5.0,7.0,537.0,204.0,99.0,39.0,,45.0,42.0,3.0,0.0,0.0,,,2.0,1.0,,1997-09-14,Reading,England
18968,Y. Bissouma,Yves,Bissouma,28,Mali,182 cm,80 kg,False,https://media.api-sports.io/football/players/18968.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,28.0,26.0,2083.0,,Midfielder,7.067857,False,2.0,16.0,2.0,18.0,5.0,0.0,0.0,,,1834.0,11.0,60.0,78.0,5.0,37.0,262.0,150.0,39.0,27.0,,31.0,35.0,10.0,1.0,1.0,,,0.0,0.0,,1996-08-30,Issia,Côte d'Ivoire
19235,D. Spence,Diop Tehuti,Djed-Hotep Spence,24,England,185 cm,,False,https://media.api-sports.io/football/players/19235.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Defender,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2000-08-09,,England
30435,D. Kulusevski,Dejan,Kulusevski,24,Sweden,186 cm,80 kg,False,https://media.api-sports.io/football/players/30435.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,36.0,31.0,2767.0,,Midfielder,7.083333,False,5.0,10.0,5.0,31.0,24.0,8.0,0.0,3.0,,1132.0,66.0,25.0,62.0,1.0,18.0,392.0,152.0,120.0,54.0,,29.0,54.0,7.0,0.0,0.0,,,0.0,0.0,,2000-04-25,,Sweden
30776,C. Romero,Cristian Gabriel,Romero,26,Argentina,185 cm,78 kg,False,https://media.api-sports.io/football/players/30776.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,33.0,33.0,2793.0,,Defender,7.296969,False,0.0,2.0,0.0,20.0,10.0,5.0,0.0,0.0,,2586.0,7.0,72.0,66.0,22.0,44.0,268.0,182.0,6.0,5.0,,24.0,31.0,7.0,0.0,1.0,,,0.0,0.0,,1998-04-27,Córdoba,Argentina
47519,Pedro Porro,Pedro Antonio,Porro Sauceda,25,Spain,173 cm,69 kg,False,https://media.api-sports.io/football/players/47519.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,35.0,35.0,3093.0,,Defender,7.345714,False,0.0,4.0,1.0,38.0,12.0,3.0,0.0,7.0,,1864.0,51.0,42.0,91.0,18.0,34.0,304.0,159.0,50.0,26.0,,27.0,37.0,3.0,0.0,0.0,,,0.0,0.0,,1999-09-13,Don Benito,Spain
129711,B. Johnson,Brennan Price,Johnson,23,Wales,186 cm,73 kg,False,https://media.api-sports.io/football/players/129711.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,32.0,23.0,2091.0,,Attacker,6.700000,False,9.0,15.0,9.0,1.0,,5.0,0.0,,,58.0,1.0,15.0,4.0,1.0,,24.0,14.0,5.0,2.0,,7.0,1.0,3.0,0.0,0.0,,,0.0,0.0,,2001-05-23,Nottingham,England
162498,R. Drăgușin,Radu Matei,Drăgușin,22,Romania,191 cm,85 kg,False,https://media.api-sports.io/football/players/162498.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,9.0,4.0,424.0,,Defender,6.711111,False,5.0,0.0,14.0,1.0,,0.0,0.0,0.0,,369.0,,36.0,5.0,4.0,8.0,33.0,19.0,2.0,1.0,,4.0,6.0,1.0,0.0,0.0,,,0.0,0.0,,2002-02-03,București,Romania
204039,D. Udogie,Iyenoma Destiny,Udogie,22,Italy,186 cm,73 kg,False,https://media.api-sports.io/football/players/204039.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,28.0,28.0,2398.0,,Defender,6.885714,False,0.0,6.0,0.0,7.0,5.0,2.0,0.0,3.0,,1214.0,24.0,37.0,68.0,8.0,37.0,301.0,150.0,50.0,24.0,,36.0,51.0,6.0,1.0,0.0,,,0.0,0.0,,2002-11-28,Verona,Italy
237129,P. Sarr,Pape Matar,Sarr,22,Senegal,185 cm,70 kg,False,https://media.api-sports.io/football/players/237129.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,34.0,27.0,2085.0,,Midfielder,7.002941,False,7.0,23.0,7.0,25.0,14.0,3.0,0.0,3.0,,1311.0,20.0,34.0,34.0,5.0,31.0,205.0,94.0,36.0,19.0,,17.0,32.0,9.0,0.0,0.0,,,0.0,0.0,,2002-09-14,Thiaroye,Senegal
273757,A. Devine,Alfie Sean,Devine,20,England,179 cm,75 kg,False,https://media.api-sports.io/football/players/273757.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Midfielder,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,2004-08-01,,England
336564,W. Odobert,Wilson Serge Eric,Odobert,20,France,182 cm,,False,https://media.api-sports.io/football/players/336564.png,44,Burnley,https://media.api-sports.io/football/teams/44.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,29.0,25.0,2108.0,,Attacker,6.914285,False,4.0,14.0,8.0,33.0,14.0,3.0,0.0,2.0,,545.0,31.0,14.0,17.0,2.0,6.0,216.0,97.0,102.0,53.0,,19.0,9.0,3.0,0.0,0.0,,,0.0,0.0,,2004-11-28,,France
80,E. Dennis,Emmanuel Bonaventure,Dennis,27,Nigeria,175 cm,67 kg,False,https://media.api-sports.io/football/players/80.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,1997-11-15,Abuja,Nigeria
2298,C. Hudson-Odoi,Callum James,Hudson-Odoi,24,England,182 cm,76 kg,False,https://media.api-sports.io/football/players/2298.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,29.0,20.0,1854.0,,Attacker,7.082758,False,9.0,11.0,10.0,30.0,20.0,8.0,0.0,1.0,,647.0,36.0,19.0,18.0,1.0,7.0,195.0,93.0,70.0,43.0,,30.0,14.0,0.0,0.0,0.0,,,0.0,0.0,,2000-11-07,London,England
2771,O. Aina,Temitayo Olufisayo Olaoluwa,Aina,28,Nigeria,184 cm,82 kg,False,https://media.api-sports.io/football/players/2771.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,22.0,20.0,1701.0,,Defender,6.759090,False,2.0,11.0,5.0,6.0,1.0,1.0,0.0,1.0,,632.0,11.0,22.0,47.0,3.0,18.0,181.0,115.0,41.0,27.0,,25.0,18.0,3.0,0.0,0.0,,,0.0,0.0,,1996-10-08,London,England
2910,Hwang Ui-Jo,Ui-Jo,Hwang,32,Korea Republic,185 cm,78 kg,False,https://media.api-sports.io/football/players/2910.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Attacker,,False,0.0,0.0,2.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,1992-08-28,Seongnam,Korea Republic
2938,J. Ward-Prowse,James Michael Edward,Ward-Prowse,30,England,173 cm,66 kg,False,https://media.api-sports.io/football/players/2938.png,48,West Ham,https://media.api-sports.io/football/teams/48.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,37.0,34.0,3005.0,,Midfielder,7.286486,False,3.0,6.0,3.0,31.0,18.0,7.0,0.0,7.0,,1472.0,64.0,36.0,45.0,9.0,38.0,202.0,102.0,18.0,11.0,,20.0,24.0,4.0,0.0,0.0,,,2.0,0.0,,1994-11-01,Portsmouth,England
6056,N. Domínguez,Nicolás Martín,Domínguez,26,Argentina,179 cm,73 kg,False,https://media.api-sports.io/football/players/6056.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,26.0,19.0,1504.0,,Midfielder,6.920000,False,7.0,16.0,13.0,14.0,6.0,2.0,0.0,2.0,,829.0,10.0,27.0,63.0,5.0,18.0,192.0,107.0,15.0,7.0,,16.0,26.0,4.0,0.0,0.0,,,0.0,0.0,,1998-06-28,Buenos Aires,Argentina
8598,T. Awoniyi,Taiwo Micheal,Awoniyi,27,Nigeria,183 cm,84 kg,False,https://media.api-sports.io/football/players/8598.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,20.0,12.0,1045.0,,Attacker,6.836842,False,8.0,11.0,8.0,19.0,11.0,6.0,0.0,3.0,,172.0,10.0,6.0,9.0,2.0,1.0,130.0,54.0,15.0,8.0,,16.0,9.0,2.0,0.0,0.0,,,0.0,0.0,,1997-08-12,Ilorin,Nigeria
17365,H. Toffolo,Harry Stefano,Toffolo,29,England,183 cm,71 kg,False,https://media.api-sports.io/football/players/17365.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,23.0,15.0,1454.0,,Defender,6.769565,False,8.0,3.0,17.0,7.0,5.0,1.0,0.0,3.0,,446.0,18.0,16.0,26.0,13.0,14.0,102.0,54.0,3.0,1.0,,2.0,17.0,3.0,0.0,0.0,,,0.0,0.0,,1995-08-19,Welwyn Garden City,England
18739,W. Boly,Willy-Arnaud,Zobo Boly,33,Côte d'Ivoire,195 cm,92 kg,False,https://media.api-sports.io/football/players/18739.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,20.0,18.0,1443.0,,Defender,7.045000,False,2.0,6.0,5.0,12.0,6.0,2.0,0.0,1.0,,612.0,9.0,24.0,46.0,21.0,25.0,177.0,108.0,5.0,3.0,,2.0,20.0,2.0,1.0,0.0,,,0.0,0.0,,1991-02-03,Melun,France
18746,M. Gibbs-White,Morgan Anthony,Gibbs-White,24,England,171 cm,,False,https://media.api-sports.io/football/players/18746.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,37.0,35.0,3162.0,,Midfielder,7.243243,False,2.0,8.0,2.0,46.0,15.0,5.0,0.0,10.0,,1282.0,75.0,26.0,36.0,8.0,17.0,419.0,197.0,99.0,44.0,,57.0,37.0,9.0,0.0,0.0,,,1.0,0.0,,2000-01-27,Stafford,England
18931,C. Wood,Christopher Grant,Wood,33,New Zealand,191 cm,81 kg,False,https://media.api-sports.io/football/players/18931.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,31.0,20.0,1808.0,,Attacker,6.919354,False,11.0,7.0,11.0,41.0,26.0,14.0,0.0,1.0,,431.0,22.0,10.0,7.0,4.0,1.0,252.0,97.0,15.0,6.0,,13.0,22.0,0.0,0.0,0.0,,,0.0,0.0,,1991-12-07,Auckland,New Zealand
18932,F. Forster,Fraser Gerard,Forster,36,England,201 cm,93 kg,False,https://media.api-sports.io/football/players/18932.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,23.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1988-03-17,Hexham,England
19305,R. Yates,Ryan James,Yates,27,England,190 cm,87 kg,False,https://media.api-sports.io/football/players/19305.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,35.0,21.0,1985.0,,Midfielder,6.842857,False,14.0,7.0,16.0,21.0,7.0,1.0,0.0,1.0,,817.0,7.0,19.0,66.0,15.0,21.0,287.0,168.0,8.0,4.0,,57.0,54.0,6.0,0.0,0.0,,,0.0,0.0,,1997-11-21,Nottingham,England
22149,I. Sangaré,Ibrahim,Sangaré,27,Côte d'Ivoire,191 cm,77 kg,False,https://media.api-sports.io/football/players/22149.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,17.0,13.0,1040.0,,Midfielder,6.794117,False,4.0,9.0,11.0,5.0,,0.0,0.0,0.0,,419.0,7.0,19.0,42.0,7.0,16.0,134.0,65.0,12.0,6.0,,9.0,22.0,6.0,0.0,0.0,,,0.0,0.0,,1997-12-02,Abidjan,Côte d'Ivoire
47547,Álex Moreno,Alexandre,Moreno Lopera,31,Spain,179 cm,68 kg,False,https://media.api-sports.io/football/players/47547.png,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,21.0,11.0,1028.0,,Defender,6.725000,False,10.0,6.0,14.0,7.0,4.0,2.0,0.0,,,408.0,11.0,16.0,18.0,2.0,13.0,102.0,53.0,32.0,15.0,,16.0,11.0,2.0,0.0,0.0,,,0.0,0.0,,1993-06-08,Sant Sadurní d'Anoia,Spain
138908,E. Anderson,Elliot Junior,Anderson,22,Scotland,179 cm,,False,https://media.api-sports.io/football/players/138908.png,34,Newcastle,https://media.api-sports.io/football/teams/34.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,21.0,10.0,1022.0,,Midfielder,6.894736,False,11.0,7.0,11.0,14.0,5.0,0.0,0.0,2.0,,416.0,15.0,17.0,24.0,4.0,8.0,168.0,82.0,38.0,20.0,,19.0,21.0,3.0,0.0,0.0,,,0.0,0.0,,2002-11-06,Whitley Bay,England
147835,A. Omobamidele,Andrew Abiola,Omobamidele,22,Republic of Ireland,188 cm,,False,https://media.api-sports.io/football/players/147835.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,11.0,8.0,780.0,,Defender,6.570000,False,3.0,0.0,11.0,,,0.0,0.0,,,309.0,2.0,27.0,10.0,8.0,13.0,39.0,20.0,,,,3.0,6.0,2.0,0.0,0.0,,,0.0,0.0,,2002-06-23,Leixlip,Republic of Ireland
153430,A. Elanga,Anthony David,Junior Elanga,22,Sweden,178 cm,70 kg,False,https://media.api-sports.io/football/players/153430.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,36.0,25.0,2433.0,,Attacker,6.894444,False,11.0,10.0,11.0,43.0,23.0,5.0,0.0,9.0,,645.0,33.0,13.0,33.0,2.0,8.0,233.0,104.0,70.0,28.0,,26.0,9.0,1.0,0.0,0.0,,,0.0,0.0,,2002-04-27,Malmö,Sweden
156428,B. Austin,Brandon Anthony,Austin,25,England,188 cm,82 kg,False,https://media.api-sports.io/football/players/156428.png,47,Tottenham,https://media.api-sports.io/football/teams/47.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,18.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,1999-01-08,,England
275170,Danilo,Danilo,dos Santos de Oliveira,23,Brazil,176 cm,69 kg,False,https://media.api-sports.io/football/players/275170.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,29.0,20.0,1797.0,,Midfielder,6.860714,False,9.0,13.0,11.0,16.0,7.0,2.0,0.0,2.0,,726.0,20.0,20.0,35.0,8.0,35.0,145.0,75.0,26.0,17.0,,9.0,13.0,4.0,0.0,0.0,,,0.0,0.0,,2001-04-29,Salvador,Brazil
792,J. Kluivert,Justin Dean,Kluivert,25,Netherlands,171 cm,67 kg,False,https://media.api-sports.io/football/players/792.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,32.0,26.0,1936.0,,Attacker,6.675000,False,6.0,26.0,12.0,34.0,20.0,7.0,0.0,1.0,,381.0,21.0,8.0,28.0,1.0,8.0,257.0,92.0,65.0,24.0,,28.0,52.0,5.0,0.0,0.0,,,0.0,0.0,,1999-05-05,Amsterdam,Netherlands
1125,R. Christie,Ryan,Christie,29,Scotland,178 cm,70 kg,False,https://media.api-sports.io/football/players/1125.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,37.0,35.0,2922.0,,Midfielder,7.056756,False,2.0,17.0,2.0,29.0,13.0,0.0,0.0,5.0,,1220.0,55.0,26.0,86.0,11.0,52.0,421.0,196.0,92.0,51.0,,38.0,48.0,6.0,0.0,0.0,,,0.0,0.0,,1995-02-22,Inverness,Scotland
1150,T. Adams,Tyler Shaan,Adams,25,USA,173 cm,72 kg,False,https://media.api-sports.io/football/players/1150.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,3.0,1.0,118.0,,Midfielder,6.866666,False,2.0,0.0,4.0,,,0.0,0.0,,,69.0,1.0,19.0,4.0,,4.0,15.0,11.0,2.0,2.0,,3.0,,0.0,0.0,0.0,,,0.0,0.0,,1999-02-14,Wappingers Falls,USA
2273,Kepa,Kepa,Arrizabalaga Revuelta,30,Spain,189 cm,84 kg,False,https://media.api-sports.io/football/players/2273.png,49,Chelsea,https://media.api-sports.io/football/teams/49.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,0.0,0.0,0.0,,Goalkeeper,,False,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,1994-10-03,Ondárroa,Spain
2734,P. Billing,Philip,Anyanwu Billing,28,Denmark,193 cm,83 kg,False,https://media.api-sports.io/football/players/2734.png,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,29.0,13.0,1392.0,,Midfielder,6.803448,False,16.0,7.0,20.0,22.0,8.0,2.0,0.0,2.0,,501.0,23.0,13.0,33.0,5.0,20.0,189.0,93.0,30.0,12.0,,12.0,19.0,3.0,0.0,1.0,,,0.0,0.0,,1996-06-11,Lagos,Denmark
2919,M. Sels,Matz Willy Els,Sels,32,Belgium,188 cm,75 kg,False,https://media.api-sports.io/football/players/2919.png,65,Nottingham Forest,https://media.api-sports.io/football/teams/65.png,39,Premier League,England,https://media.api-sports.io/football/leagues/39.png,https://media.api-sports.io/flags/gb.svg,2023,16.0,16.0,1440.0,,Goalkeeper,6.668750,False,0.0,0.0,0.0,,,0.0,27.0,0.0,38.0,325.0,1.0,13.0,,,,6.0,6.0,,,,3.0,,1.0,0.0,0.0,,,0.0,0.0,0.0,1992-02-26,Lint,Belgium
